order,id,date,time,title,url,visitCount,typedCount,transition
319,30032,1/9/2022,17:06:44,Nvidia_GameGAN_Research.pdf,https://cdn.arstechnica.net/wp-content/uploads/2020/05/Nvidia_GameGAN_Research.pdf,10,0,link
320,29967,1/9/2022,17:06:29,Can AI Replace An Entire Game Engine? (Nvidia GameGAN) | by Chintan Trivedi | deepgamingai | Medium,https://medium.com/deepgamingai/can-ai-replace-an-entire-game-engine-game-futurology-5-797f44e432c6,13,0,link
321,29961,1/9/2022,17:06:28,Nvidia’s AI recreates Pac-Man from scratch just by watching it being played - The Verge,https://www.theverge.com/2020/5/22/21266251/nvidia-ai-gamegan-recreate-pac-man-virutal-environment,4,0,link
322,29961,1/9/2022,17:06:20,Nvidia’s AI recreates Pac-Man from scratch just by watching it being played - The Verge,https://www.theverge.com/2020/5/22/21266251/nvidia-ai-gamegan-recreate-pac-man-virutal-environment,4,0,link
323,30027,1/9/2022,17:06:01,Learning to Simulate Dynamic Environments With GameGAN | Request PDF,https://www.researchgate.net/publication/343454361_Learning_to_Simulate_Dynamic_Environments_With_GameGAN,4,0,link
324,28376,1/9/2022,17:05:58,Join ResearchGate for free,https://www.researchgate.net/signup.SignUp.html?ev=su_requestFulltext,3,0,link
325,30027,1/9/2022,17:05:38,Learning to Simulate Dynamic Environments With GameGAN | Request PDF,https://www.researchgate.net/publication/343454361_Learning_to_Simulate_Dynamic_Environments_With_GameGAN,4,0,link
326,32361,1/9/2022,17:05:30,Learning to Simulate Dynamic Environments with GameGAN - Google Search,https://www.google.com/search?q=Learning+to+Simulate+Dynamic+Environments+with+GameGAN&rlz=1C1CHWA_enIN911IN911&oq=Learning+to+Simulate+Dynamic+Environments+with+GameGAN&aqs=chrome..69i57j35i39j69i59l2j69i61j69i60j69i61.584j0j4&sourceid=chrome&ie=UTF-8,2,0,link
327,32361,1/9/2022,17:05:28,Learning to Simulate Dynamic Environments with GameGAN - Google Search,https://www.google.com/search?q=Learning+to+Simulate+Dynamic+Environments+with+GameGAN&rlz=1C1CHWA_enIN911IN911&oq=Learning+to+Simulate+Dynamic+Environments+with+GameGAN&aqs=chrome..69i57j35i39j69i59l2j69i61j69i60j69i61.584j0j4&sourceid=chrome&ie=UTF-8,2,0,generated
328,30239,1/9/2022,17:05:14,The AI Playground | NVIDIA Research,https://www.nvidia.com/en-us/research/ai-playground/,3,0,link
329,30018,1/9/2022,17:05:12,[2005.12126] Learning to Simulate Dynamic Environments with GameGAN,https://arxiv.org/abs/2005.12126,3,0,link
330,32360,1/9/2022,17:05:06,gamegan research paper - Google Search,https://www.google.com/search?q=gamegan+research+paper&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvJ2Fnr0xE0wGdINTIcB3G7IWNdNpA%3A1641728098095&ei=YsjaYa-iBbuXseMPlYKqiA8&oq=gamegan+resea&gs_lcp=Cgdnd3Mtd2l6EAMYATIHCCEQChCgATIHCCEQChCgAToECCMQJzoFCAAQgAQ6BAgAEB46BggAEAoQHjoHCC4QsQMQDToECAAQDToECC4QDToKCC4QsQMQgwEQDToGCC4QDRAKOgUIIRCgAUoECEEYAEoECEYYAFAAWJ4UYLMeaABwAngAgAHCA4gB5QySAQkwLjMuMy4wLjGYAQCgAQHAAQE&sclient=gws-wiz,2,0,link
331,32360,1/9/2022,17:05:05,gamegan research paper - Google Search,https://www.google.com/search?q=gamegan+research+paper&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvJ2Fnr0xE0wGdINTIcB3G7IWNdNpA%3A1641728098095&ei=YsjaYa-iBbuXseMPlYKqiA8&oq=gamegan+resea&gs_lcp=Cgdnd3Mtd2l6EAMYATIHCCEQChCgATIHCCEQChCgAToECCMQJzoFCAAQgAQ6BAgAEB46BggAEAoQHjoHCC4QsQMQDToECAAQDToECC4QDToKCC4QsQMQgwEQDToGCC4QDRAKOgUIIRCgAUoECEEYAEoECEYYAFAAWJ4UYLMeaABwAngAgAHCA4gB5QySAQkwLjMuMy4wLjGYAQCgAQHAAQE&sclient=gws-wiz,2,0,form_submit
332,32359,1/9/2022,17:04:59,gamegan - Google Search,https://www.google.com/search?q=gamegan&rlz=1C1CHWA_enIN911IN911&oq=gamegan&aqs=chrome..69i57j35i39j0i10i512l2j0i512j69i61j69i60l2.2814j0j7&sourceid=chrome&ie=UTF-8,2,0,link
333,32359,1/9/2022,17:04:57,gamegan - Google Search,https://www.google.com/search?q=gamegan&rlz=1C1CHWA_enIN911IN911&oq=gamegan&aqs=chrome..69i57j35i39j0i10i512l2j0i512j69i61j69i60l2.2814j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
334,30337,1/9/2022,17:04:28,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit#slide=id.g1062806ac9a_0_95,2,0,link
335,30212,1/9/2022,17:04:18,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit#slide=id.g106139ca44e_0_0,130,0,link
336,30212,1/9/2022,17:04:18,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit#slide=id.g106139ca44e_0_0,130,0,link
337,30212,1/9/2022,17:04:17,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit#slide=id.g106139ca44e_0_0,130,0,link
338,30208,1/9/2022,17:04:17,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
339,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
340,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
341,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
342,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
343,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
344,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
345,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
346,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
347,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
348,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
349,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
350,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
351,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
352,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
353,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
354,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
355,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
356,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
357,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
358,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
359,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
360,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
361,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
362,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
363,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
364,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
365,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
366,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
367,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
368,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
369,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
370,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
371,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
372,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
373,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
374,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
375,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
376,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
377,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
378,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
379,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
380,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
381,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
382,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
383,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
384,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
385,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
386,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
387,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
388,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
389,30208,1/9/2022,17:04:16,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
390,30208,1/9/2022,17:04:10,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit,151,0,link
391,30222,1/9/2022,17:04:10,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit?ouid=107102772335030444354&usp=slides_home&ths=true,8,0,link
392,30222,1/9/2022,17:04:09,GameGAN - Google Slides,https://docs.google.com/presentation/d/1Qv6DbsT2EW_-C7_lyscX8aGNGzSbKHH6iNhqXVUnHso/edit?ouid=107102772335030444354&usp=slides_home&ths=true,8,0,link
393,30138,1/9/2022,17:03:58,Google Slides,https://docs.google.com/presentation/u/0/,15,0,link
394,30137,1/9/2022,17:03:57,Google Slides,https://docs.google.com/presentation/u/0/?usp=drive_fs&rswr=true,14,0,auto_toplevel
395,31751,1/9/2022,16:53:00,APJ Abdul Kalam Technological University,https://app.ktu.edu.in/login.htm,6,0,link
396,32358,1/9/2022,16:52:50,APJ Abdul Kalam Technological University,https://app.ktu.edu.in/eu/exm/studentExamRegistrationView.htm?studentExamRegisterationParams=lF8lOKIeTdpNF6AVwaNe2N8krRMaRLzdlAXLAvv4HMw%3D&action=MFTbwf6OPhzotbWHiLg1odz93XTuo%2F41fgRp99k9x3s%3D,1,0,link
397,31759,1/9/2022,16:52:42,APJ Abdul Kalam Technological University,https://app.ktu.edu.in/eu/exm/viewStudentExamDefinition.htm,5,0,link
398,31753,1/9/2022,16:46:48,APJ Abdul Kalam Technological University,https://app.ktu.edu.in/eu/alt/dashboard.htm,7,0,form_submit
399,4026,1/9/2022,16:46:44,WhatsApp,https://web.whatsapp.com/,69,30,link
400,31751,1/9/2022,16:46:37,APJ Abdul Kalam Technological University,https://app.ktu.edu.in/login.htm,6,0,link
401,3546,1/9/2022,16:46:36,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
402,32356,1/9/2022,16:46:30,ktu student login - Google Search,https://www.google.com/search?q=ktu+student+login&oq=ktu+&aqs=chrome.0.69i59j69i57j69i59l2j0i131i433i512j69i60l3.2004j0j7&sourceid=chrome&ie=UTF-8,2,0,link
403,4026,1/9/2022,16:46:27,WhatsApp,https://web.whatsapp.com/,69,30,reload
404,32356,1/9/2022,16:46:25,ktu student login - Google Search,https://www.google.com/search?q=ktu+student+login&oq=ktu+&aqs=chrome.0.69i59j69i57j69i59l2j0i131i433i512j69i60l3.2004j0j7&sourceid=chrome&ie=UTF-8,2,0,reload
405,32356,1/9/2022,16:46:25,ktu student login - Google Search,https://www.google.com/search?q=ktu+student+login&oq=ktu+&aqs=chrome.0.69i59j69i57j69i59l2j0i131i433i512j69i60l3.2004j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
406,26652,1/9/2022,13:11:06,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
407,26652,1/9/2022,13:11:05,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
408,26652,1/9/2022,13:11:04,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
409,26652,1/9/2022,13:11:03,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
410,26652,1/9/2022,13:10:59,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
411,26652,1/9/2022,13:10:58,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
412,26652,1/9/2022,13:10:56,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
413,26652,1/9/2022,13:10:53,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
414,26652,1/9/2022,13:10:52,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
415,26652,1/9/2022,13:10:50,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
416,26652,1/9/2022,13:10:49,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
417,26652,1/9/2022,13:10:47,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
418,26652,1/9/2022,13:10:44,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
419,26652,1/9/2022,13:10:43,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
420,26652,1/9/2022,13:10:41,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
421,26652,1/9/2022,13:10:40,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
422,26652,1/9/2022,13:10:38,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
423,26652,1/9/2022,13:10:37,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
424,26652,1/9/2022,13:10:34,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
425,26652,1/9/2022,13:10:33,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
426,26652,1/9/2022,13:10:31,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
427,26652,1/9/2022,13:10:30,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
428,26652,1/9/2022,13:10:28,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
429,26652,1/9/2022,13:10:21,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
430,26652,1/9/2022,13:10:20,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
431,26652,1/9/2022,13:10:19,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
432,26652,1/9/2022,13:10:18,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
433,26652,1/9/2022,13:10:17,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
434,26652,1/9/2022,13:08:40,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
435,26652,1/9/2022,13:08:24,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
436,26652,1/9/2022,13:08:23,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
437,26652,1/9/2022,13:08:20,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
438,26652,1/9/2022,13:08:19,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
439,26652,1/9/2022,13:08:18,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
440,26652,1/9/2022,13:08:15,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
441,26652,1/9/2022,13:08:14,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
442,26652,1/9/2022,13:08:13,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
443,26652,1/9/2022,13:08:11,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
444,26652,1/9/2022,13:08:10,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
445,26652,1/9/2022,13:08:09,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
446,26652,1/9/2022,13:08:06,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
447,26652,1/9/2022,13:08:05,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
448,26652,1/9/2022,13:08:04,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
449,26652,1/9/2022,13:08:03,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
450,26652,1/9/2022,13:08:00,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
451,26652,1/9/2022,13:02:35,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
452,26652,1/9/2022,13:02:34,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
453,26652,1/9/2022,13:02:33,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
454,26652,1/9/2022,13:02:31,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
455,26652,1/9/2022,13:02:30,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,link
